Date	Arkengarthdale	East Cowton	Malham Tarn	Snaizeholme	Crakehill	Skip Bridge	Westwick	Skelton	Skelton tommorow	Predictor_1	Skelton Tomorrow	Skelton - 1	Average Rainfall	Average River flow	Average Rainfall -1 day	Skelton + average Rain	Arkengarthdale_lag1	East Cowton_lag1	Malham Tarn_lag1	Snaizeholme_lag1	Predictor_1_lag1	Skelton_lag1	Arkengarthdale_lag2	East Cowton_lag2	Malham Tarn_lag2	Snaizeholme_lag2	Predictor_1_lag2	Skelton_lag2	Arkengarthdale_lag3	East Cowton_lag3	Malham Tarn_lag3	Snaizeholme_lag3	Predictor_1_lag3	Skelton_lag3	Arkengarthdale_lag4	East Cowton_lag4	Malham Tarn_lag4	Snaizeholme_lag4	Predictor_1_lag4	Skelton_lag4	Arkengarthdale_lag5	East Cowton_lag5	Malham Tarn_lag5	Snaizeholme_lag5	Predictor_1_lag5	Skelton_lag5	Arkengarthdale_lag6	East Cowton_lag6	Malham Tarn_lag6	Snaizeholme_lag6	Predictor_1_lag6	Skelton_lag6
1994-10-13	0.0	0.0	0.6	0.4	5.755	2.507	6.519	12.78	12.13	14.781	12.13	13.35	0.25	6.89	0.25	13.03	0.0	0.0	0.6	0.4	15.911	13.35	0.0	0.0	2.4	1.2	16.928	14.3	0.0	0.0	6.0	2.8	17.806	15.38	0.0	0.0	5.8	2.8	19.22	17.71	0.0	0.0	5.6	2.8	21.493	17.59	0.0	0.0	4.0	2.0	28.062	19.71
1994-10-14	0.0	0.0	0.4	0.4	5.45	2.592	6.046	12.13	11.81	14.087	11.81	12.78	0.2	6.555	0.25	12.33	0.0	0.0	0.6	0.4	14.781	12.78	0.0	0.0	0.6	0.4	15.911	13.35	0.0	0.0	2.4	1.2	16.928	14.3	0.0	0.0	6.0	2.8	17.806	15.38	0.0	0.0	5.8	2.8	19.22	17.71	0.0	0.0	5.6	2.8	21.493	17.59
1994-10-15	0.4	0.8	0.6	1.0	5.22	2.596	5.71	11.81	11.44	13.526	11.44	12.13	0.7	6.334	0.2	12.51	0.0	0.0	0.4	0.4	14.087	12.13	0.0	0.0	0.6	0.4	14.781	12.78	0.0	0.0	0.6	0.4	15.911	13.35	0.0	0.0	2.4	1.2	16.928	14.3	0.0	0.0	6.0	2.8	17.806	15.38	0.0	0.0	5.8	2.8	19.22	17.71
1994-10-16	1.4	2.0	1.6	1.8	5.06	2.575	5.525	11.44	11.74	13.16	11.74	11.81	1.7	6.15	0.7	13.14	0.4	0.8	0.6	1.0	13.526	11.81	0.0	0.0	0.4	0.4	14.087	12.13	0.0	0.0	0.6	0.4	14.781	12.78	0.0	0.0	0.6	0.4	15.911	13.35	0.0	0.0	2.4	1.2	16.928	14.3	0.0	0.0	6.0	2.8	17.806	15.38
1994-10-17	1.4	2.0	1.4	1.8	5.017	2.554	5.482	11.74	11.67	13.054	11.67	11.44	1.65	6.198	1.7	13.39	1.4	2.0	1.6	1.8	13.16	11.44	0.4	0.8	0.6	1.0	13.526	11.81	0.0	0.0	0.4	0.4	14.087	12.13	0.0	0.0	0.6	0.4	14.781	12.78	0.0	0.0	0.6	0.4	15.911	13.35	0.0	0.0	2.4	1.2	16.928	14.3
1994-10-18	1.4	2.0	1.4	1.8	4.967	2.527	5.475	11.67	12.37	12.97	12.37	11.74	1.65	6.16	1.65	13.32	1.4	2.0	1.4	1.8	13.054	11.74	1.4	2.0	1.6	1.8	13.16	11.44	0.4	0.8	0.6	1.0	13.526	11.81	0.0	0.0	0.4	0.4	14.087	12.13	0.0	0.0	0.6	0.4	14.781	12.78	0.0	0.0	0.6	0.4	15.911	13.35
1994-10-19	3.2	4.6	2.6	3.6	4.99	2.527	5.53	12.37	20.34	13.047	20.34	11.67	3.5	6.354	1.65	15.87	1.4	2.0	1.4	1.8	12.97	11.67	1.4	2.0	1.4	1.8	13.054	11.74	1.4	2.0	1.6	1.8	13.16	11.44	0.4	0.8	0.6	1.0	13.526	11.81	0.0	0.0	0.4	0.4	14.087	12.13	0.0	0.0	0.6	0.4	14.781	12.78
1994-10-20	4.4	5.234	6.6	5.0	6.252	2.9	6.869	20.34	38.84	16.021	38.84	12.37	5.308	9.09	3.5	25.648	3.2	4.6	2.6	3.6	13.047	12.37	1.4	2.0	1.4	1.8	12.97	11.67	1.4	2.0	1.4	1.8	13.054	11.74	1.4	2.0	1.6	1.8	13.16	11.44	0.4	0.8	0.6	1.0	13.526	11.81	0.0	0.0	0.4	0.4	14.087	12.13
1994-10-21	6.6	5.434	10.8	6.0	9.53	3.333	9.552	38.84	41.47	22.415	41.47	20.34	7.208	15.314	5.308	46.049	4.4	5.234	6.6	5.0	16.021	20.34	3.2	4.6	2.6	3.6	13.047	12.37	1.4	2.0	1.4	1.8	12.97	11.67	1.4	2.0	1.4	1.8	13.054	11.74	1.4	2.0	1.6	1.8	13.16	11.44	0.4	0.8	0.6	1.0	13.526	11.81
1994-10-22	8.23	5.522	15.674	10.2	12.68	3.882	15.196	41.47	100.9	31.757	100.9	38.84	9.907	18.307	7.208	51.376	6.6	5.434	10.8	6.0	22.415	38.84	4.4	5.234	6.6	5.0	16.021	20.34	3.2	4.6	2.6	3.6	13.047	12.37	1.4	2.0	1.4	1.8	12.97	11.67	1.4	2.0	1.4	1.8	13.054	11.74	1.4	2.0	1.6	1.8	13.16	11.44
1994-10-23	6.6	2.143	20.2	10.818	18.377	6.509	21.056	100.9	82.47	45.942	82.47	41.47	9.94	36.71	9.907	110.84	8.23	5.522	15.674	10.2	31.757	41.47	6.6	5.434	10.8	6.0	22.415	38.84	4.4	5.234	6.6	5.0	16.021	20.34	3.2	4.6	2.6	3.6	13.047	12.37	1.4	2.0	1.4	1.8	12.97	11.67	1.4	2.0	1.4	1.8	13.054	11.74
1994-10-24	4.4	0.309	22.0	10.418	25.437	7.106	25.704	82.47	57.03	58.247	57.03	100.9	9.282	35.179	9.94	91.752	6.6	2.143	20.2	10.818	45.942	100.9	8.23	5.522	15.674	10.2	31.757	41.47	6.6	5.434	10.8	6.0	22.415	38.84	4.4	5.234	6.6	5.0	16.021	20.34	3.2	4.6	2.6	3.6	13.047	12.37	1.4	2.0	1.4	1.8	12.97	11.67
1994-10-25	5.8	0.109	22.0	11.0	25.812	8.733	28.582	57.03	63.62	63.127	63.62	82.47	9.727	30.039	9.282	66.757	4.4	0.309	22.0	10.418	58.247	82.47	6.6	2.143	20.2	10.818	45.942	100.9	8.23	5.522	15.674	10.2	31.757	41.47	6.6	5.434	10.8	6.0	22.415	38.84	4.4	5.234	6.6	5.0	16.021	20.34	3.2	4.6	2.6	3.6	13.047	12.37
1994-10-26	4.17	0.022	18.726	8.2	26.687	10.297	30.19	63.62	50.23	67.175	50.23	57.03	7.78	32.699	9.727	71.4	5.8	0.109	22.0	11.0	63.127	57.03	4.4	0.309	22.0	10.418	58.247	82.47	6.6	2.143	20.2	10.818	45.942	100.9	8.23	5.522	15.674	10.2	31.757	41.47	6.6	5.434	10.8	6.0	22.415	38.84	4.4	5.234	6.6	5.0	16.021	20.34
1994-10-27	3.8	0.0	22.6	6.582	23.725	8.947	28.976	50.23	40.8	61.648	40.8	63.62	8.246	27.969	7.78	58.476	4.17	0.022	18.726	8.2	67.175	63.62	5.8	0.109	22.0	11.0	63.127	57.03	4.4	0.309	22.0	10.418	58.247	82.47	6.6	2.143	20.2	10.818	45.942	100.9	8.23	5.522	15.674	10.2	31.757	41.47	6.6	5.434	10.8	6.0	22.415	38.84
1994-10-28	4.4	0.0	23.2	6.382	17.4	8.658	26.969	40.8	33.32	53.027	33.32	50.23	8.496	23.457	8.246	49.296	3.8	0.0	22.6	6.582	61.648	50.23	4.17	0.022	18.726	8.2	67.175	63.62	5.8	0.109	22.0	11.0	63.127	57.03	4.4	0.309	22.0	10.418	58.247	82.47	6.6	2.143	20.2	10.818	45.942	100.9	8.23	5.522	15.674	10.2	31.757	41.47
1994-10-29	0.8	0.4	20.6	5.6	15.3	7.135	24.009	33.32	30.45	46.444	30.45	40.8	6.85	19.941	8.496	40.17	4.4	0.0	23.2	6.382	53.027	40.8	3.8	0.0	22.6	6.582	61.648	50.23	4.17	0.022	18.726	8.2	67.175	63.62	5.8	0.109	22.0	11.0	63.127	57.03	4.4	0.309	22.0	10.418	58.247	82.47	6.6	2.143	20.2	10.818	45.942	100.9
1994-10-30	4.4	2.2	26.4	7.4	12.725	5.939	19.066	30.45	55.25	37.73	55.25	33.32	10.1	17.045	6.85	40.55	0.8	0.4	20.6	5.6	46.444	33.32	4.4	0.0	23.2	6.382	53.027	40.8	3.8	0.0	22.6	6.582	61.648	50.23	4.17	0.022	18.726	8.2	67.175	63.62	5.8	0.109	22.0	11.0	63.127	57.03	4.4	0.309	22.0	10.418	58.247	82.47
1994-10-31	7.4	2.2	21.259	7.581	14.625	6.605	23.894	55.25	82.34	45.124	82.34	30.45	9.61	25.094	10.1	64.86	4.4	2.2	26.4	7.4	37.73	30.45	0.8	0.4	20.6	5.6	46.444	33.32	4.4	0.0	23.2	6.382	53.027	40.8	3.8	0.0	22.6	6.582	61.648	50.23	4.17	0.022	18.726	8.2	67.175	63.62	5.8	0.109	22.0	11.0	63.127	57.03
1994-11-01	7.0	2.2	15.259	5.981	17.575	8.86	28.225	82.34	52.2	54.66	52.2	55.25	7.61	34.25	9.61	89.95	7.4	2.2	21.259	7.581	45.124	55.25	4.4	2.2	26.4	7.4	37.73	30.45	0.8	0.4	20.6	5.6	46.444	33.32	4.4	0.0	23.2	6.382	53.027	40.8	3.8	0.0	22.6	6.582	61.648	50.23	4.17	0.022	18.726	8.2	67.175	63.62
1994-11-02	7.0	1.8	13.659	5.181	18.275	10.791	29.072	52.2	43.76	58.138	43.76	82.34	6.91	27.584	7.61	59.11	7.0	2.2	15.259	5.981	54.66	82.34	7.4	2.2	21.259	7.581	45.124	55.25	4.4	2.2	26.4	7.4	37.73	30.45	0.8	0.4	20.6	5.6	46.444	33.32	4.4	0.0	23.2	6.382	53.027	40.8	3.8	0.0	22.6	6.582	61.648	50.23
1994-11-03	3.6	1.6	16.459	2.081	18.95	12.527	31.444	43.76	63.13	62.921	63.13	52.2	5.935	26.67	6.91	49.695	7.0	1.8	13.659	5.181	58.138	52.2	7.0	2.2	15.259	5.981	54.66	82.34	7.4	2.2	21.259	7.581	45.124	55.25	4.4	2.2	26.4	7.4	37.73	30.45	0.8	0.4	20.6	5.6	46.444	33.32	4.4	0.0	23.2	6.382	53.027	40.8
1994-11-04	0.8	4.8	12.6	0.5	18.925	12.896	28.034	63.13	108.2	59.855	108.2	43.76	4.675	30.746	5.935	67.805	3.6	1.6	16.459	2.081	62.921	43.76	7.0	1.8	13.659	5.181	58.138	52.2	7.0	2.2	15.259	5.981	54.66	82.34	7.4	2.2	21.259	7.581	45.124	55.25	4.4	2.2	26.4	7.4	37.73	30.45	0.8	0.4	20.6	5.6	46.444	33.32
1994-11-05	0.8	6.4	11.437	0.4	21.961	12.918	26.456	108.2	108.4	61.335	108.4	63.13	4.759	42.384	4.675	112.959	0.8	4.8	12.6	0.5	59.855	63.13	3.6	1.6	16.459	2.081	62.921	43.76	7.0	1.8	13.659	5.181	58.138	52.2	7.0	2.2	15.259	5.981	54.66	82.34	7.4	2.2	21.259	7.581	45.124	55.25	4.4	2.2	26.4	7.4	37.73	30.45
1994-11-06	0.8	6.4	11.437	0.4	29.686	14.05	29.93	108.4	62.52	73.666	62.52	108.2	4.759	45.516	4.759	113.159	0.8	6.4	11.437	0.4	61.335	108.2	0.8	4.8	12.6	0.5	59.855	63.13	3.6	1.6	16.459	2.081	62.921	43.76	7.0	1.8	13.659	5.181	58.138	52.2	7.0	2.2	15.259	5.981	54.66	82.34	7.4	2.2	21.259	7.581	45.124	55.25
1994-11-07	0.6	4.8	2.837	0.3	31.661	13.452	29.287	62.52	45.96	74.401	45.96	108.4	2.134	34.23	4.759	64.654	0.8	6.4	11.437	0.4	73.666	108.4	0.8	6.4	11.437	0.4	61.335	108.2	0.8	4.8	12.6	0.5	59.855	63.13	3.6	1.6	16.459	2.081	62.921	43.76	7.0	1.8	13.659	5.181	58.138	52.2	7.0	2.2	15.259	5.981	54.66	82.34
1994-11-08	2.0	1.8	12.237	2.1	29.811	12.73	26.106	45.96	56.48	68.647	56.48	62.52	4.534	28.652	2.134	50.494	0.6	4.8	2.837	0.3	74.401	62.52	0.8	6.4	11.437	0.4	73.666	108.4	0.8	6.4	11.437	0.4	61.335	108.2	0.8	4.8	12.6	0.5	59.855	63.13	3.6	1.6	16.459	2.081	62.921	43.76	7.0	1.8	13.659	5.181	58.138	52.2
1994-11-09	5.6	1.2	17.6	6.0	25.05	13.064	26.867	56.48	79.89	64.98	79.89	45.96	7.6	30.365	4.534	64.08	2.0	1.8	12.237	2.1	68.647	45.96	0.6	4.8	2.837	0.3	74.401	62.52	0.8	6.4	11.437	0.4	73.666	108.4	0.8	6.4	11.437	0.4	61.335	108.2	0.8	4.8	12.6	0.5	59.855	63.13	3.6	1.6	16.459	2.081	62.921	43.76
1994-11-10	6.2	1.2	18.4	7.6	19.975	12.578	27.343	79.89	65.09	59.896	65.09	56.48	8.35	34.946	7.6	88.24	5.6	1.2	17.6	6.0	64.98	56.48	2.0	1.8	12.237	2.1	68.647	45.96	0.6	4.8	2.837	0.3	74.401	62.52	0.8	6.4	11.437	0.4	73.666	108.4	0.8	6.4	11.437	0.4	61.335	108.2	0.8	4.8	12.6	0.5	59.855	63.13
1994-11-11	6.8	1.2	17.8	8.4	19.725	13.465	28.401	65.09	66.21	61.591	66.21	79.89	8.55	31.67	8.35	73.64	6.2	1.2	18.4	7.6	59.896	79.89	5.6	1.2	17.6	6.0	64.98	56.48	2.0	1.8	12.237	2.1	68.647	45.96	0.6	4.8	2.837	0.3	74.401	62.52	0.8	6.4	11.437	0.4	73.666	108.4	0.8	6.4	11.437	0.4	61.335	108.2
1994-11-12	5.635	1.213	9.383	7.856	22.125	14.863	35.105	66.21	69.773	72.093	69.773	65.09	6.022	34.576	8.55	72.232	6.8	1.2	17.8	8.4	61.591	65.09	6.2	1.2	18.4	7.6	59.896	79.89	5.6	1.2	17.6	6.0	64.98	56.48	2.0	1.8	12.237	2.1	68.647	45.96	0.6	4.8	2.837	0.3	74.401	62.52	0.8	6.4	11.437	0.4	73.666	108.4
1994-11-13	2.581	0.813	7.534	6.756	25.506	14.741	38.139	69.773	75.957	78.386	75.957	66.21	4.421	37.04	6.022	74.194	5.635	1.213	9.383	7.856	72.093	66.21	6.8	1.2	17.8	8.4	61.591	65.09	6.2	1.2	18.4	7.6	59.896	79.89	5.6	1.2	17.6	6.0	64.98	56.48	2.0	1.8	12.237	2.1	68.647	45.96	0.6	4.8	2.837	0.3	74.401	62.52
1994-11-14	2.919	1.813	12.178	9.5	28.631	15.025	41.795	75.957	82.802	85.451	82.802	69.773	6.602	40.352	4.421	82.56	2.581	0.813	7.534	6.756	78.386	69.773	5.635	1.213	9.383	7.856	72.093	66.21	6.8	1.2	17.8	8.4	61.591	65.09	6.2	1.2	18.4	7.6	59.896	79.89	5.6	1.2	17.6	6.0	64.98	56.48	2.0	1.8	12.237	2.1	68.647	45.96
1994-11-15	3.54	2.013	17.378	13.7	34.012	15.716	48.125	82.802	88.346	97.854	88.346	75.957	9.158	45.164	6.602	91.96	2.919	1.813	12.178	9.5	85.451	75.957	2.581	0.813	7.534	6.756	78.386	69.773	5.635	1.213	9.383	7.856	72.093	66.21	6.8	1.2	17.8	8.4	61.591	65.09	6.2	1.2	18.4	7.6	59.896	79.89	5.6	1.2	17.6	6.0	64.98	56.48
1994-11-16	4.505	2.2	19.195	17.044	38.512	16.511	50.056	88.346	90.63	105.079	90.63	82.802	10.736	48.356	9.158	99.082	3.54	2.013	17.378	13.7	97.854	82.802	2.919	1.813	12.178	9.5	85.451	75.957	2.581	0.813	7.534	6.756	78.386	69.773	5.635	1.213	9.383	7.856	72.093	66.21	6.8	1.2	17.8	8.4	61.591	65.09	6.2	1.2	18.4	7.6	59.896	79.89
1994-11-17	6.959	1.6	26.844	19.344	37.731	17.202	48.312	90.63	87.73	103.245	87.73	88.346	13.687	48.469	10.736	104.317	4.505	2.2	19.195	17.044	105.079	88.346	3.54	2.013	17.378	13.7	97.854	82.802	2.919	1.813	12.178	9.5	85.451	75.957	2.581	0.813	7.534	6.756	78.386	69.773	5.635	1.213	9.383	7.856	72.093	66.21	6.8	1.2	17.8	8.4	61.591	65.09
1994-11-18	9.221	0.7	29.0	18.6	35.956	17.579	46.566	87.73	85.867	100.102	85.867	90.63	14.38	46.958	13.687	102.11	6.959	1.6	26.844	19.344	103.245	90.63	4.505	2.2	19.195	17.044	105.079	88.346	3.54	2.013	17.378	13.7	97.854	82.802	2.919	1.813	12.178	9.5	85.451	75.957	2.581	0.813	7.534	6.756	78.386	69.773	5.635	1.213	9.383	7.856	72.093	66.21
1994-11-19	11.2	0.7	31.0	19.0	34.227	17.671	44.338	85.867	84.574	96.236	84.574	87.73	15.475	45.526	14.38	101.342	9.221	0.7	29.0	18.6	100.102	87.73	6.959	1.6	26.844	19.344	103.245	90.63	4.505	2.2	19.195	17.044	105.079	88.346	3.54	2.013	17.378	13.7	97.854	82.802	2.919	1.813	12.178	9.5	85.451	75.957	2.581	0.813	7.534	6.756	78.386	69.773
1994-11-20	11.4	0.4	31.3	19.0	33.597	17.546	41.576	84.574	82.775	92.72	82.775	85.867	15.525	44.323	15.475	100.099	11.2	0.7	31.0	19.0	96.236	85.867	9.221	0.7	29.0	18.6	100.102	87.73	6.959	1.6	26.844	19.344	103.245	90.63	4.505	2.2	19.195	17.044	105.079	88.346	3.54	2.013	17.378	13.7	97.854	82.802	2.919	1.813	12.178	9.5	85.451	75.957
1994-11-21	8.2	0.4	19.9	13.8	37.622	17.286	40.905	82.775	79.39	95.812	79.39	84.574	10.575	44.647	15.525	93.35	11.4	0.4	31.3	19.0	92.72	84.574	11.2	0.7	31.0	19.0	96.236	85.867	9.221	0.7	29.0	18.6	100.102	87.73	6.959	1.6	26.844	19.344	103.245	90.63	4.505	2.2	19.195	17.044	105.079	88.346	3.54	2.013	17.378	13.7	97.854	82.802
1994-11-22	5.0	0.3	12.5	10.8	36.272	16.985	36.963	79.39	58.4	90.22	58.4	82.775	7.15	42.402	10.575	86.54	8.2	0.4	19.9	13.8	95.812	82.775	11.4	0.4	31.3	19.0	92.72	84.574	11.2	0.7	31.0	19.0	96.236	85.867	9.221	0.7	29.0	18.6	100.102	87.73	6.959	1.6	26.844	19.344	103.245	90.63	4.505	2.2	19.195	17.044	105.079	88.346
1994-11-23	2.6	0.1	4.9	6.0	32.495	15.394	31.958	58.4	49.85	79.847	49.85	79.39	3.4	34.562	7.15	61.8	5.0	0.3	12.5	10.8	90.22	79.39	8.2	0.4	19.9	13.8	95.812	82.775	11.4	0.4	31.3	19.0	92.72	84.574	11.2	0.7	31.0	19.0	96.236	85.867	9.221	0.7	29.0	18.6	100.102	87.73	6.959	1.6	26.844	19.344	103.245	90.63
1994-11-24	0.8	0.0	1.2	1.4	26.575	13.378	26.68	49.85	44.41	66.633	44.41	58.4	0.85	29.121	3.4	50.7	2.6	0.1	4.9	6.0	79.847	58.4	5.0	0.3	12.5	10.8	90.22	79.39	8.2	0.4	19.9	13.8	95.812	82.775	11.4	0.4	31.3	19.0	92.72	84.574	11.2	0.7	31.0	19.0	96.236	85.867	9.221	0.7	29.0	18.6	100.102	87.73
1994-11-25	0.8	0.0	2.4	1.4	19.45	11.224	21.478	44.41	39.81	52.152	39.81	49.85	1.15	24.14	0.85	45.56	0.8	0.0	1.2	1.4	66.633	49.85	2.6	0.1	4.9	6.0	79.847	58.4	5.0	0.3	12.5	10.8	90.22	79.39	8.2	0.4	19.9	13.8	95.812	82.775	11.4	0.4	31.3	19.0	92.72	84.574	11.2	0.7	31.0	19.0	96.236	85.867
1994-11-26	0.8	0.0	7.6	1.0	16.825	9.093	18.489	39.81	36.81	44.408	36.81	44.41	2.35	21.054	1.15	42.16	0.8	0.0	2.4	1.4	52.152	44.41	0.8	0.0	1.2	1.4	66.633	49.85	2.6	0.1	4.9	6.0	79.847	58.4	5.0	0.3	12.5	10.8	90.22	79.39	8.2	0.4	19.9	13.8	95.812	82.775	11.4	0.4	31.3	19.0	92.72	84.574
1994-11-27	0.0	0.0	7.2	0.4	15.15	8.098	16.403	36.81	32.22	39.652	32.22	39.81	1.9	19.115	2.35	38.71	0.8	0.0	7.6	1.0	44.408	39.81	0.8	0.0	2.4	1.4	52.152	44.41	0.8	0.0	1.2	1.4	66.633	49.85	2.6	0.1	4.9	6.0	79.847	58.4	5.0	0.3	12.5	10.8	90.22	79.39	8.2	0.4	19.9	13.8	95.812	82.775
1994-11-28	0.0	0.0	6.8	0.2	13.775	7.11	14.689	32.22	29.67	35.574	29.67	36.81	1.75	16.948	1.9	33.97	0.0	0.0	7.2	0.4	39.652	36.81	0.8	0.0	7.6	1.0	44.408	39.81	0.8	0.0	2.4	1.4	52.152	44.41	0.8	0.0	1.2	1.4	66.633	49.85	2.6	0.1	4.9	6.0	79.847	58.4	5.0	0.3	12.5	10.8	90.22	79.39
1994-11-29	0.0	0.0	5.8	0.2	12.625	6.25	13.332	29.67	27.54	32.208	27.54	32.22	1.5	15.469	1.75	31.17	0.0	0.0	6.8	0.2	35.574	32.22	0.0	0.0	7.2	0.4	39.652	36.81	0.8	0.0	7.6	1.0	44.408	39.81	0.8	0.0	2.4	1.4	52.152	44.41	0.8	0.0	1.2	1.4	66.633	49.85	2.6	0.1	4.9	6.0	79.847	58.4
1994-11-30	0.0	0.0	0.4	0.0	11.725	5.456	12.205	27.54	26.45	29.386	26.45	29.67	0.1	14.232	1.5	27.64	0.0	0.0	5.8	0.2	32.208	29.67	0.0	0.0	6.8	0.2	35.574	32.22	0.0	0.0	7.2	0.4	39.652	36.81	0.8	0.0	7.6	1.0	44.408	39.81	0.8	0.0	2.4	1.4	52.152	44.41	0.8	0.0	1.2	1.4	66.633	49.85
1994-12-01	0.0	0.0	0.4	0.0	10.975	4.834	11.24	26.45	24.38	27.049	24.38	27.54	0.1	13.375	0.1	26.55	0.0	0.0	0.4	0.0	29.386	27.54	0.0	0.0	5.8	0.2	32.208	29.67	0.0	0.0	6.8	0.2	35.574	32.22	0.0	0.0	7.2	0.4	39.652	36.81	0.8	0.0	7.6	1.0	44.408	39.81	0.8	0.0	2.4	1.4	52.152	44.41
1994-12-02	0.0	0.0	0.6	0.0	10.402	4.655	10.478	24.38	23.95	25.535	23.95	26.45	0.15	12.479	0.1	24.53	0.0	0.0	0.4	0.0	27.049	26.45	0.0	0.0	0.4	0.0	29.386	27.54	0.0	0.0	5.8	0.2	32.208	29.67	0.0	0.0	6.8	0.2	35.574	32.22	0.0	0.0	7.2	0.4	39.652	36.81	0.8	0.0	7.6	1.0	44.408	39.81
1994-12-03	0.674	0.0	4.4	0.985	10.252	4.911	11.623	23.95	90.54	26.787	90.54	24.38	1.515	12.684	0.15	25.465	0.0	0.0	0.6	0.0	25.535	24.38	0.0	0.0	0.4	0.0	27.049	26.45	0.0	0.0	0.4	0.0	29.386	27.54	0.0	0.0	5.8	0.2	32.208	29.67	0.0	0.0	6.8	0.2	35.574	32.22	0.0	0.0	7.2	0.4	39.652	36.81
1994-12-04	2.6	0.0	11.788	3.8	10.972	5.919	14.681	90.54	92.361	31.572	92.361	23.95	4.547	30.528	1.515	95.087	0.674	0.0	4.4	0.985	26.787	23.95	0.0	0.0	0.6	0.0	25.535	24.38	0.0	0.0	0.4	0.0	27.049	26.45	0.0	0.0	0.4	0.0	29.386	27.54	0.0	0.0	5.8	0.2	32.208	29.67	0.0	0.0	6.8	0.2	35.574	32.22
1994-12-05	5.2	0.0	20.788	7.6	13.155	7.931	19.723	92.361	93.887	40.809	93.887	90.54	8.397	33.293	4.547	100.758	2.6	0.0	11.788	3.8	31.572	90.54	0.674	0.0	4.4	0.985	26.787	23.95	0.0	0.0	0.6	0.0	25.535	24.38	0.0	0.0	0.4	0.0	27.049	26.45	0.0	0.0	0.4	0.0	29.386	27.54	0.0	0.0	5.8	0.2	32.208	29.67
1994-12-06	5.6	0.0	26.188	9.0	17.126	10.824	26.683	93.887	95.141	54.633	95.141	92.361	10.197	37.13	8.397	104.084	5.2	0.0	20.788	7.6	40.809	92.361	2.6	0.0	11.788	3.8	31.572	90.54	0.674	0.0	4.4	0.985	26.787	23.95	0.0	0.0	0.6	0.0	25.535	24.38	0.0	0.0	0.4	0.0	27.049	26.45	0.0	0.0	0.4	0.0	29.386	27.54
1994-12-07	8.526	0.0	30.188	9.439	22.654	13.982	33.534	95.141	96.152	70.17	96.152	93.887	12.038	41.328	10.197	107.179	5.6	0.0	26.188	9.0	54.633	93.887	5.2	0.0	20.788	7.6	40.809	92.361	2.6	0.0	11.788	3.8	31.572	90.54	0.674	0.0	4.4	0.985	26.787	23.95	0.0	0.0	0.6	0.0	25.535	24.38	0.0	0.0	0.4	0.0	27.049	26.45
1994-12-08	9.0	0.0	26.8	8.116	29.061	16.426	39.776	96.152	96.943	85.262	96.943	95.141	10.979	45.354	12.038	107.131	8.526	0.0	30.188	9.439	70.17	95.141	5.6	0.0	26.188	9.0	54.633	93.887	5.2	0.0	20.788	7.6	40.809	92.361	2.6	0.0	11.788	3.8	31.572	90.54	0.674	0.0	4.4	0.985	26.787	23.95	0.0	0.0	0.6	0.0	25.535	24.38
1994-12-09	7.6	0.0	17.6	5.916	35.284	17.902	44.58	96.943	97.542	97.765	97.542	96.152	7.779	48.677	10.979	104.722	9.0	0.0	26.8	8.116	85.262	96.152	8.526	0.0	30.188	9.439	70.17	95.141	5.6	0.0	26.188	9.0	54.633	93.887	5.2	0.0	20.788	7.6	40.809	92.361	2.6	0.0	11.788	3.8	31.572	90.54	0.674	0.0	4.4	0.985	26.787	23.95
1994-12-10	10.0	1.8	12.29	7.157	40.26	18.498	47.586	97.542	97.974	106.344	97.974	96.943	7.812	50.972	7.779	105.354	7.6	0.0	17.6	5.916	97.765	96.943	9.0	0.0	26.8	8.116	85.262	96.152	8.526	0.0	30.188	9.439	70.17	95.141	5.6	0.0	26.188	9.0	54.633	93.887	5.2	0.0	20.788	7.6	40.809	92.361	2.6	0.0	11.788	3.8	31.572	90.54
1994-12-11	8.343	1.8	5.49	10.176	43.326	18.448	49.032	97.974	98.265	110.806	98.265	97.542	6.452	52.195	7.812	104.426	10.0	1.8	12.29	7.157	106.344	97.542	7.6	0.0	17.6	5.916	97.765	96.943	9.0	0.0	26.8	8.116	85.262	96.152	8.526	0.0	30.188	9.439	70.17	95.141	5.6	0.0	26.188	9.0	54.633	93.887	5.2	0.0	20.788	7.6	40.809	92.361
1994-12-12	6.743	1.8	11.09	14.084	44.43	18.367	49.359	98.265	98.44	112.157	98.44	97.974	8.429	52.605	6.452	106.694	8.343	1.8	5.49	10.176	110.806	97.974	10.0	1.8	12.29	7.157	106.344	97.542	7.6	0.0	17.6	5.916	97.765	96.943	9.0	0.0	26.8	8.116	85.262	96.152	8.526	0.0	30.188	9.439	70.17	95.141	5.6	0.0	26.188	9.0	54.633	93.887
1994-12-13	5.8	1.8	20.69	17.884	43.839	18.251	49.205	98.44	98.527	111.295	98.527	98.265	11.544	52.434	8.429	109.983	6.743	1.8	11.09	14.084	112.157	98.265	8.343	1.8	5.49	10.176	110.806	97.974	10.0	1.8	12.29	7.157	106.344	97.542	7.6	0.0	17.6	5.916	97.765	96.943	9.0	0.0	26.8	8.116	85.262	96.152	8.526	0.0	30.188	9.439	70.17	95.141
